timestamp,route_id,demand,weather_condition,fare
2024-01-04 23:00:00,Route_3,69,Sunny,2.85
2024-01-04 23:00:00,Route_4,107,Sunny,3.04
2024-01-04 23:00:00,Route_5,172,Rainy,3.86
2024-01-05 00:00:00,Route_1,168,Cloudy,3.34
2024-01-05 00:00:00,Route_2,127,Sunny,3.13
2024-01-05 00:00:00,Route_3,84,Sunny,2.92
2024-01-05 00:00:00,Route_4,53,Sunny,2.77
2024-01-05 00:00:00,Route_5,107,Cloudy,3.04
2024-01-05 01:00:00,Route_1,91,Snowy,3.46
2024-01-05 01:00:00,Route_2,116,Rainy,3.58
2024-01-05 01:00:00,Route_3,119,Cloudy,3.09
2024-01-05 01:00:00,Route_4,68,Sunny,2.84
2024-01-05 01:00:00,Route_5,224,Rainy,4.12
2024-01-05 02:00:00,Route_1,143,Cloudy,3.21
2024-01-05 02:00:00,Route_2,166,Sunny,3.33
2024-01-05 02:00:00,Route_3,116,Sunny,3.08
2024-01-05 02:00:00,Route_4,156,Rainy,3.78
2024-01-05 02:00:00,Route_5,63,Cloudy,2.81
2024-01-05 03:00:00,Route_1,138,Rainy,3.69
2024-01-05 03:00:00,Route_2,224,Sunny,3.62
2024-01-05 03:00:00,Route_3,158,Cloudy,3.29
2024-01-05 03:00:00,Route_4,108,Rainy,3.54
2024-01-05 03:00:00,Route_5,216,Cloudy,3.58
2024-01-05 04:00:00,Route_1,128,Cloudy,3.14
2024-01-05 04:00:00,Route_2,91,Sunny,2.96
2024-01-05 04:00:00,Route_3,171,Sunny,3.35
2024-01-05 04:00:00,Route_4,266,Sunny,3.83
2024-01-05 04:00:00,Route_5,80,Sunny,2.9
2024-01-05 05:00:00,Route_1,194,Snowy,3.97
2024-01-05 05:00:00,Route_2,212,Sunny,3.56
2024-01-05 05:00:00,Route_3,139,Sunny,3.2
2024-01-05 05:00:00,Route_4,222,Cloudy,3.61
2024-01-05 05:00:00,Route_5,185,Sunny,3.42
2024-01-05 06:00:00,Route_1,288,Cloudy,3.94
2024-01-05 06:00:00,Route_2,127,Sunny,3.13
2024-01-05 06:00:00,Route_3,147,Sunny,3.23
2024-01-05 06:00:00,Route_4,112,Sunny,3.06
2024-01-05 06:00:00,Route_5,249,Sunny,3.75
2024-01-05 07:00:00,Route_1,179,Sunny,3.4
2024-01-05 07:00:00,Route_2,126,Sunny,3.13
2024-01-05 07:00:00,Route_3,163,Sunny,3.31
2024-01-05 07:00:00,Route_4,228,Sunny,3.64
2024-01-05 07:00:00,Route_5,228,Sunny,3.64
2024-01-05 08:00:00,Route_1,84,Sunny,2.92
2024-01-05 08:00:00,Route_2,81,Snowy,3.41
2024-01-05 08:00:00,Route_3,156,Rainy,3.78
2024-01-05 08:00:00,Route_4,250,Sunny,3.75
2024-01-05 08:00:00,Route_5,273,Sunny,3.87
2024-01-05 09:00:00,Route_1,116,Sunny,3.08
2024-01-05 09:00:00,Route_2,81,Cloudy,2.91
2024-01-05 09:00:00,Route_3,173,Cloudy,3.37
2024-01-05 09:00:00,Route_4,151,Rainy,3.75
2024-01-05 09:00:00,Route_5,147,Sunny,3.23
2024-01-05 10:00:00,Route_1,80,Snowy,3.4
2024-01-05 10:00:00,Route_2,98,Rainy,3.49
2024-01-05 10:00:00,Route_3,190,Sunny,3.45
2024-01-05 10:00:00,Route_4,78,Sunny,2.89
2024-01-05 10:00:00,Route_5,240,Sunny,3.7
2024-01-05 11:00:00,Route_1,152,Sunny,3.26
2024-01-05 11:00:00,Route_2,176,Snowy,3.88
2024-01-05 11:00:00,Route_3,142,Sunny,3.21
2024-01-05 11:00:00,Route_4,206,Cloudy,3.53
2024-01-05 11:00:00,Route_5,126,Snowy,3.63
2024-01-05 12:00:00,Route_1,116,Rainy,3.58
2024-01-05 12:00:00,Route_2,85,Rainy,3.42
2024-01-05 12:00:00,Route_3,152,Sunny,3.26
2024-01-05 12:00:00,Route_4,172,Sunny,3.36
2024-01-05 12:00:00,Route_5,89,Rainy,3.44
2024-01-05 13:00:00,Route_1,141,Sunny,3.21
2024-01-05 13:00:00,Route_2,78,Rainy,3.39
2024-01-05 13:00:00,Route_3,132,Sunny,3.16
2024-01-05 13:00:00,Route_4,53,Sunny,2.77
2024-01-05 13:00:00,Route_5,106,Sunny,3.03
2024-01-05 14:00:00,Route_1,44,Sunny,2.72
2024-01-05 14:00:00,Route_2,127,Cloudy,3.13
2024-01-05 14:00:00,Route_3,146,Rainy,3.73
2024-01-05 14:00:00,Route_4,125,Cloudy,3.12
2024-01-05 14:00:00,Route_5,44,Sunny,2.72
2024-01-05 15:00:00,Route_1,36,Rainy,3.18
2024-01-05 15:00:00,Route_2,73,Rainy,3.37
2024-01-05 15:00:00,Route_3,60,Sunny,2.8
2024-01-05 15:00:00,Route_4,117,Sunny,3.08
2024-01-05 15:00:00,Route_5,46,Sunny,2.73
2024-01-05 16:00:00,Route_1,52,Sunny,2.76
2024-01-05 16:00:00,Route_2,97,Snowy,3.48
2024-01-05 16:00:00,Route_3,45,Rainy,3.23
2024-01-05 16:00:00,Route_4,86,Snowy,3.43
2024-01-05 16:00:00,Route_5,61,Rainy,3.31
2024-01-05 17:00:00,Route_1,29,Snowy,3.15
2024-01-05 17:00:00,Route_2,89,Cloudy,2.94
2024-01-05 17:00:00,Route_3,54,Sunny,2.77
2024-01-05 17:00:00,Route_4,26,Sunny,2.63
2024-01-05 17:00:00,Route_5,95,Sunny,2.98
2024-01-05 18:00:00,Route_1,66,Sunny,2.83
2024-01-05 18:00:00,Route_2,73,Sunny,2.87
2024-01-05 18:00:00,Route_3,50,Sunny,2.75
2024-01-05 18:00:00,Route_4,82,Rainy,3.41
2024-01-05 18:00:00,Route_5,74,Snowy,3.37
2024-01-05 19:00:00,Route_1,47,Sunny,2.73
2024-01-05 19:00:00,Route_2,97,Rainy,3.48
2024-01-05 19:00:00,Route_3,89,Sunny,2.94
2024-01-05 19:00:00,Route_4,94,Sunny,2.97
2024-01-05 19:00:00,Route_5,31,Rainy,3.15
2024-01-05 20:00:00,Route_1,75,Sunny,2.88
2024-01-05 20:00:00,Route_2,39,Sunny,2.69
2024-01-05 20:00:00,Route_3,93,Sunny,2.96
2024-01-05 20:00:00,Route_4,100,Cloudy,3.0
2024-01-05 20:00:00,Route_5,48,Sunny,2.74
2024-01-05 21:00:00,Route_1,69,Cloudy,2.85
2024-01-05 21:00:00,Route_2,104,Cloudy,3.02
2024-01-05 21:00:00,Route_3,55,Snowy,3.27
2024-01-05 21:00:00,Route_4,67,Cloudy,2.83
2024-01-05 21:00:00,Route_5,92,Rainy,3.46
2024-01-05 22:00:00,Route_1,107,Sunny,3.04
2024-01-05 22:00:00,Route_2,74,Cloudy,2.87
2024-01-05 22:00:00,Route_3,116,Sunny,3.08
2024-01-05 22:00:00,Route_4,84,Sunny,2.92
2024-01-05 22:00:00,Route_5,137,Sunny,3.19
2024-01-05 23:00:00,Route_1,67,Cloudy,2.83
2024-01-05 23:00:00,Route_2,60,Cloudy,2.8
2024-01-05 23:00:00,Route_3,117,Snowy,3.58
2024-01-05 23:00:00,Route_4,100,Snowy,3.5
2024-01-05 23:00:00,Route_5,172,Snowy,3.86
2024-01-06 00:00:00,Route_1,109,Cloudy,3.04
2024-01-06 00:00:00,Route_2,103,Cloudy,3.02
2024-01-06 00:00:00,Route_3,126,Sunny,3.13
2024-01-06 00:00:00,Route_4,49,Cloudy,2.75
2024-01-06 00:00:00,Route_5,49,Sunny,2.75
2024-01-06 01:00:00,Route_1,129,Rainy,3.65
2024-01-06 01:00:00,Route_2,149,Sunny,3.25
2024-01-06 01:00:00,Route_3,40,Cloudy,2.7
2024-01-06 01:00:00,Route_4,42,Cloudy,2.71
2024-01-06 01:00:00,Route_5,60,Rainy,3.3
2024-01-06 02:00:00,Route_1,95,Sunny,2.98
2024-01-06 02:00:00,Route_2,117,Rainy,3.58
2024-01-06 02:00:00,Route_3,158,Sunny,3.29
2024-01-06 02:00:00,Route_4,62,Rainy,3.31
2024-01-06 02:00:00,Route_5,164,Sunny,3.32
2024-01-06 03:00:00,Route_1,138,Snowy,3.69
2024-01-06 03:00:00,Route_2,183,Sunny,3.42
2024-01-06 03:00:00,Route_3,72,Cloudy,2.86
2024-01-06 03:00:00,Route_4,105,Snowy,3.52
2024-01-06 03:00:00,Route_5,49,Sunny,2.75
2024-01-06 04:00:00,Route_1,148,Sunny,3.24
2024-01-06 04:00:00,Route_2,175,Snowy,3.88
2024-01-06 04:00:00,Route_3,97,Sunny,2.98
2024-01-06 04:00:00,Route_4,103,Rainy,3.52
2024-01-06 04:00:00,Route_5,128,Cloudy,3.14
2024-01-06 05:00:00,Route_1,181,Sunny,3.41
2024-01-06 05:00:00,Route_2,118,Rainy,3.59
2024-01-06 05:00:00,Route_3,170,Snowy,3.85
2024-01-06 05:00:00,Route_4,198,Sunny,3.49
2024-01-06 05:00:00,Route_5,169,Sunny,3.34
2024-01-06 06:00:00,Route_1,151,Sunny,3.25
2024-01-06 06:00:00,Route_2,123,Cloudy,3.12
2024-01-06 06:00:00,Route_3,174,Rainy,3.87
2024-01-06 06:00:00,Route_4,119,Sunny,3.09
2024-01-06 06:00:00,Route_5,183,Cloudy,3.42
2024-01-06 07:00:00,Route_1,73,Sunny,2.87
2024-01-06 07:00:00,Route_2,200,Cloudy,3.5
2024-01-06 07:00:00,Route_3,204,Rainy,4.02
2024-01-06 07:00:00,Route_4,112,Rainy,3.56
2024-01-06 07:00:00,Route_5,157,Snowy,3.79
2024-01-06 08:00:00,Route_1,97,Rainy,3.48
2024-01-06 08:00:00,Route_2,82,Sunny,2.91
2024-01-06 08:00:00,Route_3,82,Sunny,2.91
2024-01-06 08:00:00,Route_4,55,Cloudy,2.77
2024-01-06 08:00:00,Route_5,138,Sunny,3.19
2024-01-06 09:00:00,Route_1,126,Sunny,3.13
2024-01-06 09:00:00,Route_2,148,Sunny,3.24
2024-01-06 09:00:00,Route_3,175,Cloudy,3.38
2024-01-06 09:00:00,Route_4,119,Rainy,3.59
2024-01-06 09:00:00,Route_5,111,Sunny,3.06
2024-01-06 10:00:00,Route_1,95,Rainy,3.48
2024-01-06 10:00:00,Route_2,94,Rainy,3.47
2024-01-06 10:00:00,Route_3,96,Sunny,2.98
2024-01-06 10:00:00,Route_4,140,Sunny,3.2
2024-01-06 10:00:00,Route_5,158,Snowy,3.79
2024-01-06 11:00:00,Route_1,83,Sunny,2.92
2024-01-06 11:00:00,Route_2,94,Cloudy,2.97
2024-01-06 11:00:00,Route_3,106,Cloudy,3.03
2024-01-06 11:00:00,Route_4,135,Snowy,3.67
2024-01-06 11:00:00,Route_5,66,Sunny,2.83
2024-01-06 12:00:00,Route_1,98,Sunny,2.99
2024-01-06 12:00:00,Route_2,117,Sunny,3.08
2024-01-06 12:00:00,Route_3,128,Snowy,3.64
2024-01-06 12:00:00,Route_4,49,Snowy,3.25
2024-01-06 12:00:00,Route_5,36,Rainy,3.18
2024-01-06 13:00:00,Route_1,31,Sunny,2.65
2024-01-06 13:00:00,Route_2,73,Rainy,3.37
2024-01-06 13:00:00,Route_3,117,Sunny,3.08
2024-01-06 13:00:00,Route_4,102,Cloudy,3.01
2024-01-06 13:00:00,Route_5,104,Rainy,3.52
2024-01-06 14:00:00,Route_1,49,Sunny,2.75
2024-01-06 14:00:00,Route_2,32,Sunny,2.66
2024-01-06 14:00:00,Route_3,93,Sunny,2.96
2024-01-06 14:00:00,Route_4,96,Sunny,2.98
2024-01-06 14:00:00,Route_5,88,Cloudy,2.94
2024-01-06 15:00:00,Route_1,41,Sunny,2.71
2024-01-06 15:00:00,Route_2,48,Rainy,3.24
2024-01-06 15:00:00,Route_3,35,Rainy,3.17
2024-01-06 15:00:00,Route_4,23,Cloudy,2.62
2024-01-06 15:00:00,Route_5,63,Sunny,2.81
2024-01-06 16:00:00,Route_1,59,Sunny,2.79
2024-01-06 16:00:00,Route_2,70,Rainy,3.35
2024-01-06 16:00:00,Route_3,60,Sunny,2.8
2024-01-06 16:00:00,Route_4,77,Sunny,2.88
2024-01-06 16:00:00,Route_5,30,Sunny,2.65
2024-01-06 17:00:00,Route_1,53,Snowy,3.27
2024-01-06 17:00:00,Route_2,22,Sunny,2.61
2024-01-06 17:00:00,Route_3,72,Rainy,3.36
2024-01-06 17:00:00,Route_4,43,Snowy,3.21
2024-01-06 17:00:00,Route_5,62,Sunny,2.81
2024-01-06 18:00:00,Route_1,67,Sunny,2.83
2024-01-06 18:00:00,Route_2,37,Sunny,2.69
2024-01-06 18:00:00,Route_3,59,Rainy,3.29
2024-01-06 18:00:00,Route_4,27,Sunny,2.63
2024-01-06 18:00:00,Route_5,35,Cloudy,2.67
2024-01-06 19:00:00,Route_1,39,Sunny,2.69
2024-01-06 19:00:00,Route_2,28,Cloudy,2.64
2024-01-06 19:00:00,Route_3,35,Sunny,2.67
2024-01-06 19:00:00,Route_4,60,Sunny,2.8
2024-01-06 19:00:00,Route_5,24,Sunny,2.62
2024-01-06 20:00:00,Route_1,20,Snowy,3.1
2024-01-06 20:00:00,Route_2,71,Rainy,3.35
2024-01-06 20:00:00,Route_3,50,Sunny,2.75
2024-01-06 20:00:00,Route_4,34,Sunny,2.67
2024-01-06 20:00:00,Route_5,60,Sunny,2.8
2024-01-06 21:00:00,Route_1,46,Cloudy,2.73
2024-01-06 21:00:00,Route_2,35,Sunny,2.67
2024-01-06 21:00:00,Route_3,80,Sunny,2.9
2024-01-06 21:00:00,Route_4,68,Sunny,2.84
2024-01-06 21:00:00,Route_5,80,Sunny,2.9
2024-01-06 22:00:00,Route_1,99,Sunny,3.0
2024-01-06 22:00:00,Route_2,39,Sunny,2.69
2024-01-06 22:00:00,Route_3,56,Sunny,2.78
2024-01-06 22:00:00,Route_4,32,Cloudy,2.66
2024-01-06 22:00:00,Route_5,26,Sunny,2.63
2024-01-06 23:00:00,Route_1,43,Sunny,2.71
2024-01-06 23:00:00,Route_2,32,Sunny,2.66
2024-01-06 23:00:00,Route_3,98,Snowy,3.49
2024-01-06 23:00:00,Route_4,95,Cloudy,2.98
2024-01-06 23:00:00,Route_5,84,Snowy,3.42
2024-01-07 00:00:00,Route_1,80,Sunny,2.9
2024-01-07 00:00:00,Route_2,71,Snowy,3.35
2024-01-07 00:00:00,Route_3,120,Cloudy,3.1
2024-01-07 00:00:00,Route_4,88,Cloudy,2.94
2024-01-07 00:00:00,Route_5,136,Rainy,3.68
2024-01-07 01:00:00,Route_1,150,Sunny,3.25
2024-01-07 01:00:00,Route_2,118,Sunny,3.09
2024-01-07 01:00:00,Route_3,67,Cloudy,2.83
2024-01-07 01:00:00,Route_4,111,Rainy,3.56
2024-01-07 01:00:00,Route_5,92,Sunny,2.96
2024-01-07 02:00:00,Route_1,79,Rainy,3.4
2024-01-07 02:00:00,Route_2,66,Sunny,2.83
2024-01-07 02:00:00,Route_3,112,Cloudy,3.06
2024-01-07 02:00:00,Route_4,119,Sunny,3.09
2024-01-07 02:00:00,Route_5,47,Sunny,2.73
2024-01-07 03:00:00,Route_1,108,Sunny,3.04
2024-01-07 03:00:00,Route_2,178,Sunny,3.39
2024-01-07 03:00:00,Route_3,165,Rainy,3.83
2024-01-07 03:00:00,Route_4,61,Sunny,2.81
2024-01-07 03:00:00,Route_5,172,Cloudy,3.36
2024-01-07 04:00:00,Route_1,124,Cloudy,3.12
2024-01-07 04:00:00,Route_2,163,Rainy,3.81
2024-01-07 04:00:00,Route_3,167,Sunny,3.33
2024-01-07 04:00:00,Route_4,164,Snowy,3.82
2024-01-07 04:00:00,Route_5,105,Sunny,3.02
2024-01-07 05:00:00,Route_1,74,Sunny,2.87
2024-01-07 05:00:00,Route_2,101,Rainy,3.5
2024-01-07 05:00:00,Route_3,93,Cloudy,2.96
2024-01-07 05:00:00,Route_4,199,Sunny,3.5
2024-01-07 05:00:00,Route_5,165,Sunny,3.33
2024-01-07 06:00:00,Route_1,135,Sunny,3.17
2024-01-07 06:00:00,Route_2,113,Sunny,3.06
2024-01-07 06:00:00,Route_3,119,Sunny,3.09
2024-01-07 06:00:00,Route_4,184,Rainy,3.92
2024-01-07 06:00:00,Route_5,85,Sunny,2.92
2024-01-07 07:00:00,Route_1,75,Sunny,2.88
2024-01-07 07:00:00,Route_2,144,Snowy,3.72
2024-01-07 07:00:00,Route_3,92,Rainy,3.46
2024-01-07 07:00:00,Route_4,59,Sunny,2.79
2024-01-07 07:00:00,Route_5,57,Sunny,2.79
2024-01-07 08:00:00,Route_1,65,Rainy,3.33
2024-01-07 08:00:00,Route_2,102,Sunny,3.01
2024-01-07 08:00:00,Route_3,158,Cloudy,3.29
2024-01-07 08:00:00,Route_4,105,Snowy,3.52
2024-01-07 08:00:00,Route_5,169,Sunny,3.34
2024-01-07 09:00:00,Route_1,173,Sunny,3.37
2024-01-07 09:00:00,Route_2,118,Sunny,3.09
2024-01-07 09:00:00,Route_3,72,Snowy,3.36
2024-01-07 09:00:00,Route_4,56,Sunny,2.78
2024-01-07 09:00:00,Route_5,53,Rainy,3.27
2024-01-07 10:00:00,Route_1,62,Cloudy,2.81
2024-01-07 10:00:00,Route_2,98,Rainy,3.49
2024-01-07 10:00:00,Route_3,160,Sunny,3.3
2024-01-07 10:00:00,Route_4,129,Sunny,3.15
2024-01-07 10:00:00,Route_5,55,Rainy,3.27
2024-01-07 11:00:00,Route_1,140,Sunny,3.2
2024-01-07 11:00:00,Route_2,88,Sunny,2.94
2024-01-07 11:00:00,Route_3,113,Sunny,3.06
2024-01-07 11:00:00,Route_4,59,Sunny,2.79
2024-01-07 11:00:00,Route_5,112,Sunny,3.06
2024-01-07 12:00:00,Route_1,64,Sunny,2.82
2024-01-07 12:00:00,Route_2,50,Sunny,2.75
2024-01-07 12:00:00,Route_3,134,Sunny,3.17
2024-01-07 12:00:00,Route_4,112,Sunny,3.06
2024-01-07 12:00:00,Route_5,45,Cloudy,2.73
2024-01-07 13:00:00,Route_1,113,Sunny,3.06
2024-01-07 13:00:00,Route_2,95,Cloudy,2.98
2024-01-07 13:00:00,Route_3,65,Cloudy,2.83
2024-01-07 13:00:00,Route_4,89,Sunny,2.94
2024-01-07 13:00:00,Route_5,113,Cloudy,3.06
2024-01-07 14:00:00,Route_1,98,Rainy,3.49
2024-01-07 14:00:00,Route_2,101,Sunny,3.0
2024-01-07 14:00:00,Route_3,90,Sunny,2.95
2024-01-07 14:00:00,Route_4,38,Rainy,3.19
2024-01-07 14:00:00,Route_5,59,Cloudy,2.79
2024-01-07 15:00:00,Route_1,60,Rainy,3.3
2024-01-07 15:00:00,Route_2,44,Sunny,2.72
2024-01-07 15:00:00,Route_3,28,Cloudy,2.64
2024-01-07 15:00:00,Route_4,29,Snowy,3.15
2024-01-07 15:00:00,Route_5,85,Rainy,3.42
2024-01-07 16:00:00,Route_1,34,Rainy,3.17
2024-01-07 16:00:00,Route_2,52,Snowy,3.26
2024-01-07 16:00:00,Route_3,44,Sunny,2.72
2024-01-07 16:00:00,Route_4,57,Sunny,2.79
2024-01-07 16:00:00,Route_5,48,Sunny,2.74
2024-01-07 17:00:00,Route_1,66,Sunny,2.83
2024-01-07 17:00:00,Route_2,69,Cloudy,2.85
2024-01-07 17:00:00,Route_3,41,Snowy,3.21
2024-01-07 17:00:00,Route_4,25,Sunny,2.62
2024-01-07 17:00:00,Route_5,21,Sunny,2.6
2024-01-07 18:00:00,Route_1,23,Sunny,2.62
2024-01-07 18:00:00,Route_2,45,Sunny,2.73
2024-01-07 18:00:00,Route_3,26,Sunny,2.63
2024-01-07 18:00:00,Route_4,36,Rainy,3.18
2024-01-07 18:00:00,Route_5,35,Cloudy,2.67
2024-01-07 19:00:00,Route_1,40,Sunny,2.7
2024-01-07 19:00:00,Route_2,70,Sunny,2.85
2024-01-07 19:00:00,Route_3,44,Cloudy,2.72
2024-01-07 19:00:00,Route_4,36,Cloudy,2.68
2024-01-07 19:00:00,Route_5,66,Sunny,2.83
2024-01-07 20:00:00,Route_1,63,Snowy,3.31
2024-01-07 20:00:00,Route_2,36,Sunny,2.68
2024-01-07 20:00:00,Route_3,57,Cloudy,2.79
2024-01-07 20:00:00,Route_4,57,Sunny,2.79
2024-01-07 20:00:00,Route_5,30,Sunny,2.65
2024-01-07 21:00:00,Route_1,38,Sunny,2.69
2024-01-07 21:00:00,Route_2,75,Sunny,2.88
2024-01-07 21:00:00,Route_3,83,Rainy,3.42
2024-01-07 21:00:00,Route_4,72,Rainy,3.36
2024-01-07 21:00:00,Route_5,57,Snowy,3.29
2024-01-07 22:00:00,Route_1,95,Cloudy,2.98
2024-01-07 22:00:00,Route_2,102,Cloudy,3.01
2024-01-07 22:00:00,Route_3,41,Snowy,3.21
2024-01-07 22:00:00,Route_4,82,Cloudy,2.91
2024-01-07 22:00:00,Route_5,99,Cloudy,3.0
2024-01-07 23:00:00,Route_1,63,Snowy,3.31
2024-01-07 23:00:00,Route_2,35,Sunny,2.67
2024-01-07 23:00:00,Route_3,93,Cloudy,2.96
2024-01-07 23:00:00,Route_4,101,Cloudy,3.0
2024-01-07 23:00:00,Route_5,97,Cloudy,2.98
2024-01-08 00:00:00,Route_1,176,Cloudy,3.38
2024-01-08 00:00:00,Route_2,167,Rainy,3.83
2024-01-08 00:00:00,Route_3,132,Sunny,3.16
2024-01-08 00:00:00,Route_4,153,Sunny,3.27
2024-01-08 00:00:00,Route_5,176,Cloudy,3.38
2024-01-08 01:00:00,Route_1,82,Cloudy,2.91
2024-01-08 01:00:00,Route_2,106,Rainy,3.53
2024-01-08 01:00:00,Route_3,149,Cloudy,3.25
2024-01-08 01:00:00,Route_4,115,Rainy,3.58
2024-01-08 01:00:00,Route_5,195,Sunny,3.48
2024-01-08 02:00:00,Route_1,225,Sunny,3.62
2024-01-08 02:00:00,Route_2,87,Sunny,2.94
2024-01-08 02:00:00,Route_3,193,Rainy,3.96
2024-01-08 02:00:00,Route_4,121,Cloudy,3.1
2024-01-08 02:00:00,Route_5,191,Rainy,3.96
2024-01-08 03:00:00,Route_1,261,Sunny,3.8
2024-01-08 03:00:00,Route_2,135,Sunny,3.17
2024-01-08 03:00:00,Route_3,205,Cloudy,3.52
2024-01-08 03:00:00,Route_4,186,Snowy,3.93
2024-01-08 03:00:00,Route_5,115,Sunny,3.08
2024-01-08 04:00:00,Route_1,156,Cloudy,3.28
2024-01-08 04:00:00,Route_2,78,Cloudy,2.89
2024-01-08 04:00:00,Route_3,141,Sunny,3.21
2024-01-08 04:00:00,Route_4,204,Cloudy,3.52
2024-01-08 04:00:00,Route_5,126,Sunny,3.13
2024-01-08 05:00:00,Route_1,94,Sunny,2.97
2024-01-08 05:00:00,Route_2,176,Sunny,3.38
2024-01-08 05:00:00,Route_3,166,Sunny,3.33
2024-01-08 05:00:00,Route_4,155,Snowy,3.77
2024-01-08 05:00:00,Route_5,131,Sunny,3.16
2024-01-08 06:00:00,Route_1,78,Sunny,2.89
2024-01-08 06:00:00,Route_2,118,Sunny,3.09
2024-01-08 06:00:00,Route_3,118,Cloudy,3.09
2024-01-08 06:00:00,Route_4,208,Rainy,4.04
2024-01-08 06:00:00,Route_5,253,Sunny,3.77
2024-01-08 07:00:00,Route_1,295,Sunny,3.98
2024-01-08 07:00:00,Route_2,262,Rainy,4.31
2024-01-08 07:00:00,Route_3,115,Snowy,3.58
2024-01-08 07:00:00,Route_4,194,Cloudy,3.47
2024-01-08 07:00:00,Route_5,192,Sunny,3.46
2024-01-08 08:00:00,Route_1,266,Sunny,3.83
2024-01-08 08:00:00,Route_2,209,Cloudy,3.54
2024-01-08 08:00:00,Route_3,197,Sunny,3.48
2024-01-08 08:00:00,Route_4,223,Cloudy,3.62
2024-01-08 08:00:00,Route_5,203,Rainy,4.02
2024-01-08 09:00:00,Route_1,178,Sunny,3.39
2024-01-08 09:00:00,Route_2,82,Sunny,2.91
2024-01-08 09:00:00,Route_3,86,Sunny,2.93
2024-01-08 09:00:00,Route_4,175,Sunny,3.38
2024-01-08 09:00:00,Route_5,116,Sunny,3.08
2024-01-08 10:00:00,Route_1,92,Sunny,2.96
2024-01-08 10:00:00,Route_2,188,Snowy,3.94
2024-01-08 10:00:00,Route_3,147,Sunny,3.23
2024-01-08 10:00:00,Route_4,248,Sunny,3.74
2024-01-08 10:00:00,Route_5,105,Sunny,3.02
2024-01-08 11:00:00,Route_1,171,Sunny,3.35
2024-01-08 11:00:00,Route_2,168,Sunny,3.34
2024-01-08 11:00:00,Route_3,76,Cloudy,2.88
2024-01-08 11:00:00,Route_4,89,Cloudy,2.94
2024-01-08 11:00:00,Route_5,77,Sunny,2.88
2024-01-08 12:00:00,Route_1,52,Sunny,2.76
2024-01-08 12:00:00,Route_2,135,Sunny,3.17
2024-01-08 12:00:00,Route_3,65,Rainy,3.33
2024-01-08 12:00:00,Route_4,181,Cloudy,3.41
2024-01-08 12:00:00,Route_5,191,Sunny,3.46
2024-01-08 13:00:00,Route_1,115,Cloudy,3.08
2024-01-08 13:00:00,Route_2,148,Cloudy,3.24
2024-01-08 13:00:00,Route_3,95,Sunny,2.98
2024-01-08 13:00:00,Route_4,45,Rainy,3.23
2024-01-08 13:00:00,Route_5,58,Cloudy,2.79
2024-01-08 14:00:00,Route_1,132,Sunny,3.16
2024-01-08 14:00:00,Route_2,117,Cloudy,3.08
2024-01-08 14:00:00,Route_3,52,Cloudy,2.76
2024-01-08 14:00:00,Route_4,148,Sunny,3.24
2024-01-08 14:00:00,Route_5,113,Cloudy,3.06
2024-01-08 15:00:00,Route_1,63,Rainy,3.31
2024-01-08 15:00:00,Route_2,115,Cloudy,3.08
2024-01-08 15:00:00,Route_3,75,Rainy,3.38
2024-01-08 15:00:00,Route_4,67,Cloudy,2.83
2024-01-08 15:00:00,Route_5,58,Sunny,2.79
2024-01-08 16:00:00,Route_1,40,Sunny,2.7
2024-01-08 16:00:00,Route_2,70,Sunny,2.85
2024-01-08 16:00:00,Route_3,109,Sunny,3.04
2024-01-08 16:00:00,Route_4,106,Snowy,3.53
2024-01-08 16:00:00,Route_5,53,Sunny,2.77
2024-01-08 17:00:00,Route_1,78,Sunny,2.89
2024-01-08 17:00:00,Route_2,40,Sunny,2.7
2024-01-08 17:00:00,Route_3,56,Cloudy,2.78
2024-01-08 17:00:00,Route_4,88,Sunny,2.94
2024-01-08 17:00:00,Route_5,73,Sunny,2.87
2024-01-08 18:00:00,Route_1,46,Rainy,3.23
2024-01-08 18:00:00,Route_2,74,Snowy,3.37
2024-01-08 18:00:00,Route_3,44,Sunny,2.72
2024-01-08 18:00:00,Route_4,32,Sunny,2.66
2024-01-08 18:00:00,Route_5,90,Sunny,2.95
2024-01-08 19:00:00,Route_1,28,Sunny,2.64
2024-01-08 19:00:00,Route_2,55,Sunny,2.77
2024-01-08 19:00:00,Route_3,30,Sunny,2.65
2024-01-08 19:00:00,Route_4,35,Sunny,2.67
2024-01-08 19:00:00,Route_5,54,Rainy,3.27
2024-01-08 20:00:00,Route_1,40,Rainy,3.2
2024-01-08 20:00:00,Route_2,39,Sunny,2.69
2024-01-08 20:00:00,Route_3,108,Sunny,3.04
2024-01-08 20:00:00,Route_4,34,Snowy,3.17
2024-01-08 20:00:00,Route_5,92,Snowy,3.46
2024-01-08 21:00:00,Route_1,43,Sunny,2.71
2024-01-08 21:00:00,Route_2,90,Cloudy,2.95
2024-01-08 21:00:00,Route_3,45,Snowy,3.23
2024-01-08 21:00:00,Route_4,53,Snowy,3.27
2024-01-08 21:00:00,Route_5,45,Sunny,2.73
2024-01-08 22:00:00,Route_1,41,Rainy,3.21
2024-01-08 22:00:00,Route_2,58,Cloudy,2.79
2024-01-08 22:00:00,Route_3,142,Cloudy,3.21
2024-01-08 22:00:00,Route_4,50,Snowy,3.25
2024-01-08 22:00:00,Route_5,47,Rainy,3.23
